experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
dsc24,42,checkpoints/dsc24/best.pt,Buitraker - Revo X,bass,-14.141636848449707,-7.251087930512934,nan,-2.0142046526933606,-8.932252609513416,11791561,35171.70083796373
dsc24,42,checkpoints/dsc24/best.pt,Buitraker - Revo X,other,-4.437432765960693,-7.604729218923918,nan,-0.8542999941837505,-0.3220506857287925,11791561,35171.70083796373
dsc24,42,checkpoints/dsc24/best.pt,Carlos Gonzalez - A Place For Us,vocals,-17.894702911376953,-3.562582550634252,nan,-12.812761469628017,-1.2190607283394121,11791561,31995.740065991413
dsc24,42,checkpoints/dsc24/best.pt,Carlos Gonzalez - A Place For Us,drums,-12.679509162902832,0.13613101791392293,nan,-12.181885675904411,0.5267567371423284,11791561,31995.740065991413
dsc24,42,checkpoints/dsc24/best.pt,Carlos Gonzalez - A Place For Us,bass,-10.492183685302734,-12.584340637747221,nan,-15.00769342981592,8.290275375697277,11791561,31995.740065991413
dsc24,42,checkpoints/dsc24/best.pt,Carlos Gonzalez - A Place For Us,other,-2.3810582160949707,-10.76970624606096,nan,-1.2280556457323373,-4.176804016488253,11791561,31995.740065991413
dsc24,42,checkpoints/dsc24/best.pt,Cristina Vane - So Easy,vocals,-22.652629852294922,-4.725922602670527,nan,-16.605236664290985,-1.0699320684219569,11791561,32479.421277996153
dsc24,42,checkpoints/dsc24/best.pt,Cristina Vane - So Easy,drums,-17.942745208740234,0.056429472815432924,nan,-12.300623939244133,0.15478883559672094,11791561,32479.421277996153
dsc24,42,checkpoints/dsc24/best.pt,Cristina Vane - So Easy,bass,-18.213485717773438,-10.911636097180939,nan,-3.5376569461853697,-9.598715797360764,11791561,32479.421277996153
dsc24,42,checkpoints/dsc24/best.pt,Cristina Vane - So Easy,other,-5.796098709106445,-11.226471197423393,nan,-5.614149649667285,-0.4424760012450386,11791561,32479.421277996153
dsc24,42,checkpoints/dsc24/best.pt,Detsky Sad - Walkie Talkie,vocals,-27.296615600585938,-2.3761142157737076,nan,-22.657307842069358,-0.3861104362309315,11791561,24316.030510992277
dsc24,42,checkpoints/dsc24/best.pt,Detsky Sad - Walkie Talkie,drums,-5.368403434753418,0.46304397016647436,nan,-3.984638218723522,0.554892397162946,11791561,24316.030510992277
dsc24,42,checkpoints/dsc24/best.pt,Detsky Sad - Walkie Talkie,bass,-20.453474044799805,-12.84976463765125,nan,-19.830981971473445,3.735822691144679,11791561,24316.030510992277
dsc24,42,checkpoints/dsc24/best.pt,Detsky Sad - Walkie Talkie,other,-3.879239320755005,-11.482162994369862,nan,-2.090170807654234,-4.337758617799402,11791561,24316.030510992277
dsc24,42,checkpoints/dsc24/best.pt,Enda Reilly - Cur An Long Ag Seol,vocals,-17.63909912109375,-7.285116274168308,nan,-1.4527614144205871,-11.159945719036774,11791561,23829.115554050077
dsc24,42,checkpoints/dsc24/best.pt,Enda Reilly - Cur An Long Ag Seol,drums,-16.39787483215332,0.10344512472921646,nan,-5.7481048980685445,0.21617226730802638,11791561,23829.115554050077
dsc24,42,checkpoints/dsc24/best.pt,Enda Reilly - Cur An Long Ag Seol,bass,-10.464637756347656,-3.270582453897721,nan,-10.572727270512543,3.9956419274756776,11791561,23829.115554050077
dsc24,42,checkpoints/dsc24/best.pt,Enda Reilly - Cur An Long Ag Seol,other,-5.394569396972656,-9.039328070634241,nan,-3.3598368642857555,-0.07528037571642127,11791561,23829.115554050077
dsc24,42,checkpoints/dsc24/best.pt,Forkupines - Semantics,vocals,-26.17654800415039,-5.752827777159949,nan,-17.516773216716143,-1.4506788002283064,11791561,35182.20403598389
dsc24,42,checkpoints/dsc24/best.pt,Forkupines - Semantics,drums,-12.99538516998291,0.1257370060680606,nan,-9.68060642152749,0.2158246210338825,11791561,35182.20403598389
dsc24,42,checkpoints/dsc24/best.pt,Forkupines - Semantics,bass,-17.80088996887207,-13.064293004249146,nan,-16.9161886375934,6.5420231816791095,11791561,35182.20403598389
dsc24,42,checkpoints/dsc24/best.pt,Forkupines - Semantics,other,-0.7173991799354553,-8.130463926836713,nan,-0.03852783292456467,-2.3431581169281546,11791561,35182.20403598389
dsc24,42,checkpoints/dsc24/best.pt,Georgia Wonder - Siren,vocals,-23.692604064941406,-5.225858527874488,nan,-16.442006292677828,-1.382093045716137,11791561,55064.41131903557
dsc24,42,checkpoints/dsc24/best.pt,Georgia Wonder - Siren,drums,-12.640813827514648,0.18841812595240562,nan,-7.846006872785679,0.4073268143888892,11791561,55064.41131903557
dsc24,42,checkpoints/dsc24/best.pt,Georgia Wonder - Siren,bass,-11.046906471252441,-6.874708271186751,nan,-8.698178194864271,2.613510450484136,11791561,55064.41131903557
dsc24,42,checkpoints/dsc24/best.pt,Georgia Wonder - Siren,other,-0.9841814637184143,-8.99069455320538,nan,-1.2572462818327224,-1.7007846709429366,11791561,55064.41131903557
dsc24,42,checkpoints/dsc24/best.pt,Girls Under Glass - We Feel Alright,vocals,-25.14742088317871,-9.80138095329274,nan,-16.999487786098918,-2.1228816797123167,11791561,40478.01277600229
dsc24,42,checkpoints/dsc24/best.pt,Girls Under Glass - We Feel Alright,drums,-14.799013137817383,0.10964909211543847,nan,-10.928556294382112,0.22209655222848396,11791561,40478.01277600229
dsc24,42,checkpoints/dsc24/best.pt,Girls Under Glass - We Feel Alright,bass,-8.194509506225586,-5.223410742711787,nan,-7.96436826000631,8.81259199368464,11791561,40478.01277600229
dsc24,42,checkpoints/dsc24/best.pt,Girls Under Glass - We Feel Alright,other,0.36659038066864014,-6.0786579631186735,nan,2.891908177694292,-2.0078831901189447,11791561,40478.01277600229
dsc24,42,checkpoints/dsc24/best.pt,Hollow Ground - Ill Fate,vocals,-34.25529861450195,-11.734821219856121,nan,-29.377188669889748,-0.7898372435324239,11791561,18016.723287990317
dsc24,42,checkpoints/dsc24/best.pt,Hollow Ground - Ill Fate,drums,-10.993605613708496,0.2909086803561257,nan,-8.750597590276762,0.49127654231954393,11791561,18016.723287990317
dsc24,42,checkpoints/dsc24/best.pt,Hollow Ground - Ill Fate,bass,-11.175304412841797,-1.4447002690592634,nan,-10.759669818431474,2.4777384367502835,11791561,18016.723287990317
dsc24,42,checkpoints/dsc24/best.pt,Hollow Ground - Ill Fate,other,-6.9023237228393555,-2.95851639441167,nan,-2.4185733409786896,2.1723894858693344,11791561,18016.723287990317
dsc24,42,checkpoints/dsc24/best.pt,James Elder & Mark M Thompson - The English Actor,vocals,-27.997108459472656,-5.040500615140235,nan,-18.75380662492663,-0.7751073081340101,11791561,26227.638853015378
dsc24,42,checkpoints/dsc24/best.pt,James Elder & Mark M Thompson - The English Actor,drums,-20.09383773803711,0.02457844930864974,nan,-13.650378391501693,0.2259366466569218,11791561,26227.638853015378
dsc24,42,checkpoints/dsc24/best.pt,James Elder & Mark M Thompson - The English Actor,bass,-15.970157623291016,-8.81787052964455,nan,-0.4732928793395785,-17.528335306892348,11791561,26227.638853015378
dsc24,42,checkpoints/dsc24/best.pt,James Elder & Mark M Thompson - The English Actor,other,-1.7536206245422363,-8.942436900287012,nan,-1.0829362704519059,-2.7083229066808916,11791561,26227.638853015378
dsc24,42,checkpoints/dsc24/best.pt,Juliet's Rescue - Heartbeats,vocals,-27.178016662597656,-4.768760204326675,nan,-19.320986754070823,-0.9334142453257271,11791561,34157.80599898426
dsc24,42,checkpoints/dsc24/best.pt,Juliet's Rescue - Heartbeats,drums,-18.145662307739258,0.04534169890476912,nan,-9.872935721945415,0.11662075553116477,11791561,34157.80599898426
dsc24,42,checkpoints/dsc24/best.pt,Juliet's Rescue - Heartbeats,bass,-21.05294418334961,-16.838086166219583,nan,-23.54417241664426,4.811167904463172,11791561,34157.80599898426
dsc24,42,checkpoints/dsc24/best.pt,Juliet's Rescue - Heartbeats,other,-2.952005386352539,-7.559093809279224,nan,-2.929936943282775,1.7964583432514276,11791561,34157.80599898426
dsc24,42,checkpoints/dsc24/best.pt,Little Chicago's Finest - My Own,vocals,-19.825748443603516,-14.52298318777947,nan,-22.142680469764677,-2.367700385961551,11791561,35912.9244320211
dsc24,42,checkpoints/dsc24/best.pt,Little Chicago's Finest - My Own,drums,-5.165752410888672,-4.079258988347392,nan,13.684971869404905,-3.6955647053724334,11791561,35912.9244320211
dsc24,42,checkpoints/dsc24/best.pt,Little Chicago's Finest - My Own,bass,-21.681407928466797,-22.494723533450536,nan,-23.27480160556781,1.2238296787565324,11791561,35912.9244320211
dsc24,42,checkpoints/dsc24/best.pt,Little Chicago's Finest - My Own,other,-10.034483909606934,-19.13767197647409,nan,-11.39525398438457,-3.253751869348353,11791561,35912.9244320211
dsc24,42,checkpoints/dsc24/best.pt,Louis Cressy Band - Good Time,vocals,-26.584373474121094,-4.872302598238722,nan,-18.184895897366673,-0.8371583804617683,11791561,37397.072108055
dsc24,42,checkpoints/dsc24/best.pt,Louis Cressy Band - Good Time,drums,-14.072056770324707,0.13333940053472387,nan,-7.9379487560822835,0.3020043152166634,11791561,37397.072108055
dsc24,42,checkpoints/dsc24/best.pt,Louis Cressy Band - Good Time,bass,-15.171300888061523,-10.103755947312763,nan,-4.541619228459793,-8.282845171176117,11791561,37397.072108055
dsc24,42,checkpoints/dsc24/best.pt,Louis Cressy Band - Good Time,other,-0.9250723123550415,-7.169147265697419,nan,1.9270931000839817,-2.9836358662607694,11791561,37397.072108055
dsc24,42,checkpoints/dsc24/best.pt,Lyndsey Ollard - Catching Up,vocals,-28.656261444091797,-3.7922343328976615,nan,-19.883901178970646,-0.575515756784534,11791561,29026.453214988578
dsc24,42,checkpoints/dsc24/best.pt,Lyndsey Ollard - Catching Up,drums,-17.242961883544922,-0.11380301417908639,nan,-15.179318055278292,0.24735305728540616,11791561,29026.453214988578
dsc24,42,checkpoints/dsc24/best.pt,Lyndsey Ollard - Catching Up,bass,-12.345438003540039,-6.246362010014791,nan,-7.231365113449135,0.889898399583132,11791561,29026.453214988578
dsc24,42,checkpoints/dsc24/best.pt,Lyndsey Ollard - Catching Up,other,-8.295980453491211,-11.561312841566911,nan,-5.2383722270631825,-0.9863607876552848,11791561,29026.453214988578
dsc24,42,checkpoints/dsc24/best.pt,M.E.R.C. Music - Knockout,vocals,-19.648784637451172,-5.297460448411824,nan,-11.644620989022387,-1.8448310070078695,11791561,34747.200139041524
dsc24,42,checkpoints/dsc24/best.pt,M.E.R.C. Music - Knockout,drums,-14.156051635742188,0.07165045447404776,nan,-7.580875267600077,0.32373898351334335,11791561,34747.200139041524
dsc24,42,checkpoints/dsc24/best.pt,M.E.R.C. Music - Knockout,bass,-10.702987670898438,-7.341425543101732,nan,-0.7126646403206843,-13.973680215552783,11791561,34747.200139041524
dsc24,42,checkpoints/dsc24/best.pt,M.E.R.C. Music - Knockout,other,-4.1360602378845215,-11.644038559245518,nan,-4.573746448959414,-1.6048384505751077,11791561,34747.200139041524
dsc24,42,checkpoints/dsc24/best.pt,Moosmusic - Big Dummy Shake,vocals,-26.223411560058594,-5.527656026307667,nan,-21.266678429244635,-0.7772774469813024,11791561,25331.06981299352
dsc24,42,checkpoints/dsc24/best.pt,Moosmusic - Big Dummy Shake,drums,-15.121106147766113,0.11472055704933273,nan,-6.4612320321069845,0.21152511343248048,11791561,25331.06981299352
