experiment,seed,epoch,train_loss,train_si_sdr,val_loss,val_si_sdr,lr
baseline,42,64,7.307609972026613,-9.759529524379307,7.08348240852356,-9.469212055206299,0.00028782324386324626
baseline,42,65,5.21988860766093,-7.650716251134872,3.1163795739412308,-4.56671404838562,0.00027373174538009644
baseline,42,66,6.995646600590812,-9.83211131327682,4.153855419158935,-6.929676413536072,0.00025986403978619317
baseline,42,67,5.706078167094125,-8.37141184674369,5.036944198608398,-6.972105169296265,0.00024623381283268956
baseline,42,68,8.330240953299734,-11.098962835470836,2.1734312057495115,-4.530878591537475,0.00023285451590799108
baseline,42,69,8.298590191205342,-11.17432147860527,2.611942541599274,-4.193810343742371,0.00021973935276286074
baseline,42,70,7.532989809248183,-10.269170156452391,3.856691998243332,-6.046299743652344,0.00020690126647990976
baseline,42,71,6.651184873448478,-9.180497493346532,11.109535825252532,-13.975322484970093,0.00019435292670033822
baseline,42,72,6.943328841527303,-9.707517502705256,5.057169961929321,-8.21762547492981,0.0001821067171205295
baseline,42,73,8.180004986127217,-11.07866153187222,2.4298184156417846,-4.135259771347046,0.000170174723270836
baseline,42,74,6.226187368233998,-8.699811719523536,3.3570698499679565,-5.747497034072876,0.00015856872058862001
baseline,42,75,9.04403013255861,-12.542113451825248,4.721707218885422,-8.137256383895874,0.00014730016279731957
baseline,42,76,7.23068917327457,-10.229748317930433,2.4192989110946654,-5.2277946949005125,0.00013638017060300508
baseline,42,77,5.526342430379656,-8.197837730911044,11.013548946380615,-13.064773797988892,0.00012581952071958545
baseline,42,78,5.301656625005934,-8.289983818266126,3.815858316421509,-6.733147192001343,0.00011562863523349334
baseline,42,79,5.589979412820604,-8.65251734289858,3.3745495855808256,-6.191791343688965,0.00010581757131834266
baseline,42,80,8.406284095843633,-12.009539426697625,3.459925448894501,-5.072824954986572,9.639601130971382e-05
baseline,42,81,6.392566354738341,-9.115664278136359,8.396433341503144,-10.89701840877533,8.737325314985643e-05
baseline,42,82,5.473350105683009,-8.42911820213,0.7715656876564025,-2.4166209220886232,7.875820121174359e-05
baseline,42,83,6.948327446315024,-9.407433978716533,6.08206524848938,-9.789843988418578,7.05593575115301e-05
baseline,42,84,7.329507180054983,-10.211044413513607,2.1177716732025145,-3.9820112705230715,6.278481331809015e-05
baseline,42,85,7.217520962821113,-9.9530999634001,4.055296158790588,-7.775028896331787,5.54422411679103e-05
baseline,42,86,6.318132864104377,-9.178826525145107,7.35202271938324,-11.409642839431763,4.853888729322334e-05
baseline,42,87,6.098639813396666,-8.903643944528367,3.4855983376502992,-6.584318828582764,4.2081564470851536e-05
baseline,42,88,6.511379830704795,-10.098590722348955,5.126291835308075,-7.762245178222656,3.6076645298818454e-05
baseline,42,89,5.505219429069095,-8.678656242291133,7.99532989859581,-10.722204947471619,3.053005590736439e-05
baseline,42,90,7.332165191405349,-9.957523687018288,4.020222526788712,-6.284802865982056,2.5447270110570814e-05
baseline,42,91,6.604934169186486,-9.355795839097764,2.435086250305176,-5.251534116268158,2.0833304004366997e-05
baseline,42,92,5.776563221216202,-8.867430490917629,1.713974165916443,-3.9263724803924562,1.6692711016248837e-05
baseline,42,93,5.563166821002961,-8.409749023119609,1.340679442882538,-3.0419222176074983,1.3029577411595715e-05
baseline,42,94,8.786179345846175,-12.0253074420823,4.692312252521515,-7.402042198181152,9.847518261019987e-06
baseline,42,95,6.945726389686267,-10.20530601673656,5.16041653752327,-7.8608369588851925,7.14967387272874e-06
baseline,42,96,6.262778924571143,-9.32199862268236,4.183967208862304,-6.786200523376465,4.9387066934183575e-06
baseline,42,97,6.378180100520452,-9.245730594462819,1.5689205169677733,-4.584661388397217,3.2167986807615425e-06
baseline,42,98,6.25022258758545,-9.048933046393925,5.297665047645569,-8.036832094192505,1.9856491500783564e-06
baseline,42,99,5.204820587237676,-8.16339013841417,2.6367269545793532,-5.473155736923218,1.2464730973170658e-06
baseline,42,100,7.363205880588955,-10.263007468647427,4.678753805160523,-7.981629037857056,1e-06
