experiment,seed,epoch,train_loss,train_si_sdr,val_loss,val_si_sdr,lr
dsc48,42,1,13.88250020345052,-16.801243358188206,9.708435249328613,-13.165754508972167,0.0009997535269026829
dsc48,42,2,12.070498402913412,-15.527726872762043,10.686175727844239,-14.644004249572754,0.0009990143508499217
dsc48,42,3,11.642000929514568,-16.73225729200575,8.664968013763428,-15.330500984191895,0.0009977832013192385
dsc48,42,4,11.780003968874613,-17.93014605840047,7.227320194244385,-12.561857986450196,0.0009960612933065818
dsc48,42,5,10.121108921368917,-16.127285713619656,6.52003173828125,-13.741651153564453,0.0009938503261272714
dsc48,42,6,11.412882338629828,-17.57306751675076,7.645720791816712,-12.759711170196534,0.00099115248173898
dsc48,42,7,12.281835696432326,-19.140020243326823,7.534160566329956,-13.161127662658691,0.0009879704225884043
dsc48,42,8,14.804242584440443,-21.052222866482204,10.691232872009277,-21.383509826660156,0.0009843072889837512
dsc48,42,9,11.531404927041795,-18.015146997239853,5.077534198760986,-9.974245262145995,0.000980166695995633
dsc48,42,10,10.890247122446697,-16.927345254686145,13.511487436294555,-19.567477416992187,0.0009755527298894294
dsc48,42,11,10.766410552130806,-17.563468816545274,9.238729000091553,-17.267917251586915,0.0009704699440926358
dsc48,42,12,9.327256875567967,-17.24484411875407,11.50142822265625,-18.675119400024414,0.0009649233547011817
dsc48,42,13,8.448084514670901,-16.6956421746148,3.196617674827576,-11.710153579711914,0.0009589184355291487
dsc48,42,14,10.030970050228966,-17.43295431137085,6.896932423114777,-15.810650253295899,0.000952461112706777
dsc48,42,15,9.436119400130378,-17.822128762139215,8.343637037277222,-19.259555625915528,0.00094555775883209
dsc48,42,16,10.499808388286167,-19.561643324957952,12.248659133911133,-20.58645420074463,0.0009382151866819101
dsc48,42,17,7.541503762536578,-16.44307409922282,4.632502651214599,-18.786651611328125,0.0009304406424884702
dsc48,42,18,9.151267177528805,-18.966583463880752,8.040812849998474,-16.587255477905273,0.000922241798788257
dsc48,42,19,9.402165604962242,-17.493603791130912,3.9525907754898073,-13.675487327575684,0.0009136267468501441
dsc48,42,20,7.87104165090455,-17.390496889750164,8.790173602104186,-21.329608535766603,0.0009046039886902867
dsc48,42,21,8.116219287448459,-16.94194944169786,7.027123355865479,-16.19883785247803,0.0008951824286816577
dsc48,42,22,9.569650322198868,-18.258273845248752,7.910906386375427,-15.389113235473634,0.0008853713647665071
dsc48,42,23,9.99988504714436,-18.590194278293186,4.699201822280884,-17.151966285705566,0.0008751804792804149
dsc48,42,24,9.768466925621032,-20.026786126030817,2.6712798118591308,-13.019126319885254,0.0008646198293969954
