experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
baseline,42,checkpoints/baseline/best.pt,Girls Under Glass - We Feel Alright,other,-2.9989261627197266,1.279461273997673,nan,0.3027812817591569,1.6700873334174402,24300721,43803.56438003946
baseline,42,checkpoints/baseline/best.pt,Hollow Ground - Ill Fate,vocals,-6.917363166809082,-12.744174371015479,nan,-5.166350345596182,-1.8996306628311663,24300721,19414.14056601934
baseline,42,checkpoints/baseline/best.pt,Hollow Ground - Ill Fate,drums,-4.030271530151367,-0.15618536098597663,nan,-3.8499848333324085,5.975410639322543,24300721,19414.14056601934
baseline,42,checkpoints/baseline/best.pt,Hollow Ground - Ill Fate,bass,-4.837949752807617,-8.474343577475532,nan,-3.932456365517631,2.8948161964275747,24300721,19414.14056601934
baseline,42,checkpoints/baseline/best.pt,Hollow Ground - Ill Fate,other,-11.916091918945312,0.24178164844490074,nan,-5.154807872240667,0.34978058379342325,24300721,19414.14056601934
baseline,42,checkpoints/baseline/best.pt,James Elder & Mark M Thompson - The English Actor,vocals,-5.3074188232421875,-9.395990888355117,nan,-5.5868897693538315,4.731860888593271,24300721,29532.06966794096
baseline,42,checkpoints/baseline/best.pt,James Elder & Mark M Thompson - The English Actor,drums,3.7501862049102783,-3.2748354011652325,nan,2.569749612315913,1.9251319102931943,24300721,29532.06966794096
baseline,42,checkpoints/baseline/best.pt,James Elder & Mark M Thompson - The English Actor,bass,0.19591620564460754,-7.569785425591398,nan,-0.05395976420710852,-21.05843570262095,24300721,29532.06966794096
baseline,42,checkpoints/baseline/best.pt,James Elder & Mark M Thompson - The English Actor,other,-5.092949867248535,0.9785880168723594,nan,-2.9010521903741258,2.0973394138840638,24300721,29532.06966794096
baseline,42,checkpoints/baseline/best.pt,Juliet's Rescue - Heartbeats,vocals,-5.34940242767334,-9.585959646554148,nan,-3.6240317357847998,0.7448330395543744,24300721,38236.91387695726
baseline,42,checkpoints/baseline/best.pt,Juliet's Rescue - Heartbeats,drums,8.805825233459473,-1.6508079459547083,nan,7.273592880913496,0.7518217596644576,24300721,38236.91387695726
baseline,42,checkpoints/baseline/best.pt,Juliet's Rescue - Heartbeats,bass,-3.0341038703918457,-9.231587422501388,nan,-6.789587938103817,4.410228794505845,24300721,38236.91387695726
baseline,42,checkpoints/baseline/best.pt,Juliet's Rescue - Heartbeats,other,-6.516913414001465,0.5678854116356863,nan,-6.077908691883534,1.174196974159734,24300721,38236.91387695726
baseline,42,checkpoints/baseline/best.pt,Little Chicago's Finest - My Own,vocals,-2.4622111320495605,-11.850901332734264,nan,-7.541149474014918,3.625701473480056,24300721,39279.648413998075
baseline,42,checkpoints/baseline/best.pt,Little Chicago's Finest - My Own,drums,-25.57213020324707,-11.7338842431753,nan,11.479425214882863,-11.518528312415306,24300721,39279.648413998075
baseline,42,checkpoints/baseline/best.pt,Little Chicago's Finest - My Own,bass,-8.608170509338379,-21.046862161895632,nan,-14.964938452879949,-1.004465253746933,24300721,39279.648413998075
baseline,42,checkpoints/baseline/best.pt,Little Chicago's Finest - My Own,other,-27.2623233795166,-19.938177733695092,nan,-21.961134099579212,0.023058011424940305,24300721,39279.648413998075
baseline,42,checkpoints/baseline/best.pt,Louis Cressy Band - Good Time,vocals,-5.819875717163086,-9.629461241823753,nan,-4.89343359319472,2.92860329081128,24300721,41735.76902691275
baseline,42,checkpoints/baseline/best.pt,Louis Cressy Band - Good Time,drums,4.350367069244385,-2.908926746954786,nan,3.7836762808195794,1.5593572037943328,24300721,41735.76902691275
baseline,42,checkpoints/baseline/best.pt,Louis Cressy Band - Good Time,bass,1.4579353332519531,-6.469715631643114,nan,-0.1581952849689555,-14.089789011272043,24300721,41735.76902691275
baseline,42,checkpoints/baseline/best.pt,Louis Cressy Band - Good Time,other,-3.2287895679473877,1.4783017309497566,nan,-0.26854363404573184,2.218830815945217,24300721,41735.76902691275
baseline,42,checkpoints/baseline/best.pt,Lyndsey Ollard - Catching Up,vocals,-0.7503147125244141,-7.75511876710174,nan,-2.4165595473151775,0.9275599915821451,24300721,31208.26413598843
baseline,42,checkpoints/baseline/best.pt,Lyndsey Ollard - Catching Up,drums,2.4883663654327393,-3.8552322921823,nan,0.7166470486890476,3.228286368909694,24300721,31208.26413598843
baseline,42,checkpoints/baseline/best.pt,Lyndsey Ollard - Catching Up,bass,2.248631000518799,-5.6055361491496996,nan,-0.005283923087183451,-15.040079039640307,24300721,31208.26413598843
baseline,42,checkpoints/baseline/best.pt,Lyndsey Ollard - Catching Up,other,-13.577592849731445,0.5259813454932512,nan,-6.913205230558028,1.3842217763167008,24300721,31208.26413598843
baseline,42,checkpoints/baseline/best.pt,M.E.R.C. Music - Knockout,vocals,-3.475443124771118,-6.50155933830889,nan,-2.7014478405404656,5.560333342840806,24300721,38263.59784207307
baseline,42,checkpoints/baseline/best.pt,M.E.R.C. Music - Knockout,drums,2.1008872985839844,-1.6935829098179416,nan,0.5952415509311255,7.446981652280664,24300721,38263.59784207307
baseline,42,checkpoints/baseline/best.pt,M.E.R.C. Music - Knockout,bass,-0.7999622225761414,-8.07146160135382,nan,-0.0683578249187773,-24.57495391787795,24300721,38263.59784207307
baseline,42,checkpoints/baseline/best.pt,M.E.R.C. Music - Knockout,other,-7.528266429901123,0.34060485585439415,nan,-7.419721666350516,1.8515894624382636,24300721,38263.59784207307
baseline,42,checkpoints/baseline/best.pt,Moosmusic - Big Dummy Shake,vocals,-5.149320602416992,-7.919323655590317,nan,-5.115096771559863,6.04229105760052,24300721,27795.11421197094
baseline,42,checkpoints/baseline/best.pt,Moosmusic - Big Dummy Shake,drums,4.879308700561523,-0.7776672098777306,nan,4.6043252817641775,3.3502304689060036,24300721,27795.11421197094
baseline,42,checkpoints/baseline/best.pt,Moosmusic - Big Dummy Shake,bass,-1.0622478723526,-5.605394982734504,nan,-1.089426832580707,3.309750514541721,24300721,27795.11421197094
baseline,42,checkpoints/baseline/best.pt,Moosmusic - Big Dummy Shake,other,-7.277661323547363,0.5036018778190189,nan,-5.941363166244626,2.1001422514853556,24300721,27795.11421197094
baseline,42,checkpoints/baseline/best.pt,Motor Tapes - Shore,vocals,-3.3804454803466797,-14.488500660224293,nan,-8.23855269240024,-0.7674752096109366,24300721,33848.811630974524
baseline,42,checkpoints/baseline/best.pt,Motor Tapes - Shore,drums,-0.6603614091873169,-3.8773123620657333,nan,-1.443177971881977,6.046729047253149,24300721,33848.811630974524
baseline,42,checkpoints/baseline/best.pt,Motor Tapes - Shore,bass,3.152848482131958,-3.7947340058415286,nan,0.752485646795504,1.0001325725882766,24300721,33848.811630974524
baseline,42,checkpoints/baseline/best.pt,Motor Tapes - Shore,other,0.20747365057468414,2.17319316477359,nan,3.435001510126447,2.7339811916744914,24300721,33848.811630974524
baseline,42,checkpoints/baseline/best.pt,Mu - Too Bright,vocals,-1.35573410987854,-8.579916168927896,nan,-1.9101509516383608,-0.4943751097810403,24300721,36927.29449993931
baseline,42,checkpoints/baseline/best.pt,Mu - Too Bright,drums,7.253034591674805,-1.2534733553418187,nan,6.994825722643818,2.5106710594664094,24300721,36927.29449993931
