experiment,seed,epoch,train_loss,train_si_sdr,val_loss,val_si_sdr,lr
dsc5,42,1,14.346864271163941,-17.74694881439209,9.782408332824707,-14.788541030883788,0.0009997535269026829
dsc5,42,2,11.303372028138902,-16.2186044798957,9.820899868011475,-15.959871673583985,0.0009990143508499217
dsc5,42,3,11.06009882291158,-17.20350308948093,7.969685506820679,-13.967321681976319,0.0009977832013192385
dsc5,42,4,11.238785764906142,-17.08598271475898,6.725380706787109,-13.505153846740722,0.0009960612933065818
dsc5,42,5,9.97805352475908,-16.89559818903605,6.862335920333862,-11.996070671081544,0.0009938503261272714
dsc5,42,6,11.112265994813708,-17.190873421563044,7.636580896377564,-14.170543098449707,0.00099115248173898
dsc5,42,7,11.907582323418723,-19.73616336186727,8.077162933349609,-20.866551780700682,0.0009879704225884043
dsc5,42,8,14.086152556207445,-22.13310720655653,9.620461106300354,-17.865736389160155,0.0009843072889837512
dsc5,42,9,11.224305217795902,-19.355049747890895,4.642805480957032,-14.815478134155274,0.000980166695995633
dsc5,42,10,10.465336622132195,-19.490364127688938,13.117037057876587,-24.646757125854492,0.0009755527298894294
dsc5,42,11,10.38153046965599,-20.426864178975425,9.289900541305542,-16.150270462036133,0.0009704699440926358
dsc5,42,12,9.07507881588406,-18.493976804945206,11.347070169448852,-19.164550590515137,0.0009649233547011817
dsc5,42,13,8.418414311938816,-17.045680014292397,3.524694633483887,-12.761298942565919,0.0009589184355291487
dsc5,42,14,10.293928643067678,-18.130207210116914,7.1188167333602905,-15.001591682434082,0.000952461112706777
dsc5,42,15,9.554320602946811,-17.596397887335883,8.181331682205201,-18.078789710998535,0.00094555775883209
dsc5,42,16,10.599354947275586,-20.29105436537001,12.808152532577514,-19.080387306213378,0.0009382151866819101
dsc5,42,17,7.509951904084947,-17.00883354610867,5.094742679595948,-17.498988723754884,0.0009304406424884702
dsc5,42,18,9.269029834535386,-20.56581817203098,8.267552947998047,-21.526327705383302,0.000922241798788257
dsc5,42,19,9.605968621704314,-19.228005811903213,3.866312050819397,-12.644191551208497,0.0009136267468501441
dsc5,42,20,7.905005311965942,-17.209300401475694,9.034598112106323,-21.136003684997558,0.0009046039886902867
dsc5,42,21,8.273944063981373,-17.83293351067437,7.866518247127533,-18.895656967163085,0.0008951824286816577
dsc5,42,22,9.675566536850399,-19.75428408516778,8.19648689031601,-16.365536499023438,0.0008853713647665071
dsc5,42,23,10.350738198889626,-19.199734687805176,4.989092874526977,-16.32053737640381,0.0008751804792804149
dsc5,42,24,9.888949796888564,-20.22957231733534,2.9156422853469848,-12.753990936279298,0.0008646198293969954
dsc5,42,25,8.324860066837735,-16.830985185835097,9.159876680374145,-18.4328857421875,0.0008536998372026807
dsc5,42,26,10.469687763849894,-19.141064400143094,6.627439427375793,-13.464202499389648,0.0008424312794113804
dsc5,42,27,11.052791810697979,-20.146661069658066,5.757225465774536,-14.098727226257324,0.0008308252767291644
dsc5,42,28,10.12661946217219,-20.7018797132704,5.218015909194946,-14.097579383850098,0.0008188932828794708
dsc5,42,29,7.200948847002453,-17.341964954800076,6.936011004447937,-15.423149681091308,0.0008066470732996621
dsc5,42,30,8.075760947333443,-18.121620093451607,4.003825235366821,-17.219570922851563,0.0007940987335200907
dsc5,42,31,9.828705814811919,-19.674700037638345,5.525603938102722,-16.692749214172363,0.0007812606472371396
dsc5,42,32,9.478390043311649,-18.89728635152181,6.145158743858337,-16.431047439575195,0.0007681454840920091
dsc5,42,33,9.130117024978002,-19.537014134724934,7.301166087388992,-18.054294776916503,0.0007547661871673109
dsc5,42,34,10.982249889771143,-21.047252718607584,6.059762811660766,-14.27252368927002,0.0007411359602138072
dsc5,42,35,7.634225271807777,-17.646083545684814,7.269417572021484,-14.463551902770996,0.000727268254619904
dsc5,42,36,8.430512022309832,-17.991777420043945,6.087727475166321,-12.86843490600586,0.0007131767561367542
dsc5,42,37,8.619873617092768,-17.615983899434408,2.589713382720947,-14.249125671386718,0.0006988753713720732
dsc5,42,38,7.899451892905765,-17.869124974144828,3.086381268501282,-11.751141548156738,0.000684378214065997
dsc5,42,39,9.639226375023524,-18.609794902801514,3.706477963924408,-12.8251127243042,0.0006696995911625234
dsc5,42,40,9.58766687909762,-19.576718658871123,11.341135597229004,-20.659608840942383,0.0006548539886902865
dsc5,42,41,7.3947675387064615,-16.11083132425944,7.1020060062408445,-16.736676979064942,0.0006398560574665953
dsc5,42,42,6.314261979526943,-17.47874101003011,2.1946363031864164,-13.307350540161133,0.0006247205986388451
dsc5,42,43,6.935843972365062,-18.96427830590142,7.170252561569214,-17.06279582977295,0.0006094625490775733
dsc5,42,44,8.480037770999802,-18.7368958791097,10.500824403762817,-18.6446870803833,0.0005940969666355698
dsc5,42,45,8.85244418780009,-18.97065486907959,9.095654761791229,-16.40479259490967,0.0005786390152875956
dsc5,42,46,7.885431228081385,-18.41662116580539,5.175141119956971,-16.428103256225587,0.0005631039501653703
dsc5,42,47,9.080810921721989,-18.0854719903734,3.9511865615844726,-12.59484405517578,0.0005475071025025981
dsc5,42,48,9.363295396169027,-19.651867188347712,8.286073970794678,-19.436764335632326,0.0005318638645048923
