experiment,seed,epoch,train_loss,train_si_sdr,val_loss,val_si_sdr,lr
dsc40,42,40,9.493860624896156,-18.197985808054607,11.158333206176758,-21.063100814819336,0.0006548539886902865
dsc40,42,41,7.156561918391121,-14.652260398864746,6.663962650299072,-15.195751857757568,0.0006398560574665953
dsc40,42,42,6.282422026660707,-14.860543908013238,1.9184994876384736,-8.779746055603027,0.0006247205986388451
dsc40,42,43,6.579232491718399,-14.98785138130188,6.356522011756897,-15.316459465026856,0.0006094625490775733
dsc40,42,44,8.174060868885782,-16.073973390791153,9.650985527038575,-21.532675743103027,0.0005940969666355698
dsc40,42,45,8.546031497253312,-17.7719159550137,8.554631280899049,-17.063279628753662,0.0005786390152875956
dsc40,42,46,7.508893044789632,-16.286655309465196,5.0023129940032955,-15.414138031005859,0.0005631039501653703
dsc40,42,47,8.978948138819801,-17.43406769434611,3.9218483209609984,-10.191605567932129,0.0005475071025025981
dsc40,42,48,8.960842046472761,-17.721471309661865,7.84292848110199,-14.569952583312988,0.0005318638645048923
dsc40,42,49,7.810374573866526,-15.735000620947943,7.342074966430664,-15.740644264221192,0.0005161896741595253
dsc40,42,50,7.297527504629559,-15.924200693766275,4.490477514266968,-14.183766746520996,0.0005005000000000002
dsc40,42,51,9.257643296983506,-18.44856334262424,6.624649524688721,-16.850781440734863,0.0004848103258404751
dsc40,42,52,8.889344449838003,-17.037960317399765,3.8143304109573366,-12.674073410034179,0.0004691361354951082
dsc40,42,53,7.446409602297677,-15.936349784003363,3.4686669945716857,-11.620069980621338,0.00045349289749740224
dsc40,42,54,8.638899032937156,-16.779414632585315,3.9561801195144652,-13.458492469787597,0.0004378960498346302
dsc40,42,55,6.658880992068185,-14.320692931281195,3.6204930782318114,-11.431220722198486,0.0004223609847124048
dsc40,42,56,7.470454160372416,-15.663302093082004,5.644027531147003,-15.438144111633301,0.0004069030333644307
dsc40,42,57,7.327040226923095,-15.06583432091607,8.461105489730835,-17.274220848083495,0.0003915374509224273
dsc40,42,58,6.55779976911015,-14.711894681718615,2.6346966862678527,-11.170729064941407,0.0003762794013611551
dsc40,42,59,8.550138246019682,-17.936225022210014,8.005112266540527,-18.36061038970947,0.00036114394253340513
dsc40,42,60,8.129968967702654,-17.531927087571887,7.096815609931946,-14.357411670684815,0.000346146011309714
dsc40,42,61,8.498815777566698,-17.008118798997668,7.278371000289917,-16.399019241333008,0.00033130040883747703
dsc40,42,62,5.830460595422321,-14.55135170618693,7.432273960113525,-16.834552764892578,0.0003166217859340036
dsc40,42,63,5.8829341173172,-14.723917823367648,6.5769819736480715,-14.352797889709473,0.0003021246286279271
dsc40,42,64,8.195748171541426,-16.842788293626572,7.698907136917114,-13.650765800476075,0.00028782324386324626
dsc40,42,65,6.4711675253179335,-14.685368410746257,3.213039922714233,-12.882923698425293,0.00027373174538009644
dsc40,42,66,7.57238249513838,-16.67243556711409,4.4064369082450865,-12.659951400756835,0.00025986403978619317
dsc40,42,67,6.246449344025718,-15.396520815955268,4.31579715013504,-15.001854515075683,0.00024623381283268956
dsc40,42,68,9.198379032479393,-17.72410136328803,2.7903858184814454,-11.82375192642212,0.00023285451590799108
dsc40,42,69,8.932837025324504,-17.98974789513482,2.3746818900108337,-13.300757026672363,0.00021973935276286074
dsc40,42,70,8.036243793699477,-17.494974740346272,6.139688944816589,-11.8212420463562,0.00020690126647990976
dsc40,42,71,7.803759699397617,-16.09196266598172,6.092680966854095,-15.450683403015137,0.00019435292670033822
dsc40,42,72,8.037433748775058,-18.80780907736884,5.975047636032104,-15.791452980041504,0.0001821067171205295
dsc40,42,73,9.0018749124474,-18.762902132670085,3.0001715421676636,-12.322598361968994,0.000170174723270836
dsc40,42,74,7.368532064225938,-15.676768843332926,4.177654147148132,-12.644259071350097,0.00015856872058862001
dsc40,42,75,10.51125659181012,-20.722794363233778,5.2665558695793155,-12.557522773742676,0.00014730016279731957
dsc40,42,76,7.8237832831011875,-16.98513585196601,2.0809144616127013,-10.305774688720703,0.00013638017060300508
dsc40,42,77,6.047249619166056,-14.200990623897976,10.6960684299469,-20.98654975891113,0.00012581952071958545
dsc40,42,78,6.778684076335695,-16.106409464942086,6.355703639984131,-16.40438575744629,0.00011562863523349334
dsc40,42,79,6.356881493330002,-15.253511407640245,5.337863612174988,-16.119182968139647,0.00010581757131834266
dsc40,42,80,9.83813877635532,-19.279295783572728,2.9818758010864257,-14.177213859558105,9.639601130971382e-05
dsc40,42,81,6.632220669256316,-16.019536421034072,7.79289835691452,-17.088049697875977,8.737325314985643e-05
dsc40,42,82,6.642344998982217,-16.087116474575467,2.093687629699707,-13.30834732055664,7.875820121174359e-05
dsc40,42,83,7.28199166821109,-17.383964008755154,5.120989680290222,-16.743190383911134,7.05593575115301e-05
dsc40,42,84,7.642628666427401,-18.240111711290147,2.4550363540649416,-11.21211519241333,6.278481331809015e-05
dsc40,42,85,7.762717994054158,-16.391078980763755,4.374144899845123,-17.41565570831299,5.54422411679103e-05
dsc40,42,86,6.952255952358246,-16.264785300360785,9.684296131134033,-23.574764442443847,4.853888729322334e-05
dsc40,42,87,6.427225004964405,-15.76379058625963,4.091667050123215,-11.9774019241333,4.2081564470851536e-05
dsc40,42,88,7.6432161864307195,-18.918703863355848,5.809658932685852,-15.15451889038086,3.6076645298818454e-05
dsc40,42,89,6.64277597533332,-16.17258814705743,6.902961182594299,-18.59996509552002,3.053005590736439e-05
dsc40,42,90,7.866123127275043,-17.72521449195014,4.360011404752731,-13.371257400512695,2.5447270110570814e-05
dsc40,42,91,7.926679167813725,-17.868026638031004,2.579959201812744,-12.08995008468628,2.0833304004366997e-05
dsc40,42,92,5.818838643696573,-14.397751882341172,1.8295746088027953,-9.436570644378662,1.6692711016248837e-05
dsc40,42,93,7.945258689257834,-16.92904176712036,1.849001407623291,-10.572209739685059,1.3029577411595715e-05
dsc40,42,94,8.927953951888615,-18.96094577577379,4.061995834112167,-14.363935852050782,9.847518261019987e-06
dsc40,42,95,7.3490681492620045,-17.661597559187147,5.618736159801483,-17.229140281677246,7.14967387272874e-06
dsc40,42,96,7.34129467871454,-17.178893746270074,4.893721699714661,-14.450850677490234,4.9387066934183575e-06
dsc40,42,97,7.014535680744383,-16.629265530904135,3.387790247797966,-12.061429977416992,3.2167986807615425e-06
dsc40,42,98,6.717322109805213,-16.016880416870116,5.7521923065185545,-15.508076095581055,1.9856491500783564e-06
dsc40,42,99,5.780813911226061,-15.553319348229302,3.0103776812553407,-12.212342739105225,1.2464730973170658e-06
dsc40,42,100,7.4924690736664665,-17.04463620715671,5.030687069892883,-15.563202857971191,1e-06
