experiment,seed,epoch,train_loss,train_si_sdr,val_loss,val_si_sdr,lr
dsc10,42,1,13.791506783167522,-15.170720322926838,9.350685501098633,-10.919753932952881,0.0009997535269026829
dsc10,42,2,11.868813535902236,-14.18034290737576,9.713834857940673,-12.746494579315186,0.0009990143508499217
dsc10,42,3,11.719440314504835,-14.879024267196655,8.429822254180909,-11.685440635681152,0.0009977832013192385
dsc10,42,4,11.600737365086873,-14.45456182691786,7.221484375,-11.196835899353028,0.0009960612933065818
dsc10,42,5,10.244857909944322,-13.076368310716417,7.041868591308594,-10.220556259155273,0.0009938503261272714
dsc10,42,6,11.241417815950182,-14.114511961407132,7.692451047897339,-10.505690145492554,0.00099115248173898
dsc10,42,7,12.456374798880683,-15.980495897928874,7.693042469024658,-9.882071781158448,0.0009879704225884043
dsc10,42,8,14.871986712349786,-17.87244281768799,11.448180103302002,-15.097873497009278,0.0009843072889837512
dsc10,42,9,12.202843681971233,-15.628322717878554,5.238730716705322,-7.553346729278564,0.000980166695995633
dsc10,42,10,11.071573723687067,-13.680015495088366,13.67063627243042,-18.190337562561034,0.0009755527298894294
dsc10,42,11,10.8734885374705,-14.500607840220134,9.312560987472533,-12.008365535736084,0.0009704699440926358
dsc10,42,12,9.768054016431172,-14.009049383799235,11.827325630187989,-16.608702850341796,0.0009649233547011817
dsc10,42,13,9.124020338058472,-14.59998680750529,5.373283910751343,-13.505536079406738,0.0009589184355291487
dsc10,42,14,10.675414991378783,-16.652342054578995,8.110408449172974,-14.289975929260255,0.000952461112706777
dsc10,42,15,10.058639274703133,-15.686087385813396,8.391106414794923,-13.994978904724121,0.00094555775883209
dsc10,42,16,11.03779305352105,-17.28109295103285,13.429481697082519,-21.468442726135255,0.0009382151866819101
dsc10,42,17,7.748818839920892,-14.263388644324408,4.950142526626587,-13.161831855773926,0.0009304406424884702
dsc10,42,18,9.73121723598904,-16.23282747268677,8.432291769981385,-16.79797477722168,0.000922241798788257
dsc10,42,19,9.80479934083091,-17.68462478849623,4.285041952133179,-11.451811027526855,0.0009136267468501441
dsc10,42,20,8.210343864891264,-16.009559557172988,9.722808218002319,-18.315006446838378,0.0009046039886902867
dsc10,42,21,8.405659316645728,-15.834899764590793,7.425696754455567,-16.236304473876952,0.0008951824286816577
dsc10,42,22,9.97790114349789,-17.579438103569878,8.019465672969819,-14.68087329864502,0.0008853713647665071
dsc10,42,23,10.092690969838037,-17.530643134646944,5.137926006317139,-12.400664901733398,0.0008751804792804149
dsc10,42,24,10.238244422939088,-18.574890232086183,3.4403110265731813,-10.310957145690917,0.0008646198293969954
dsc10,42,25,8.261017262935638,-15.825229581197103,7.935585474967956,-16.00910015106201,0.0008536998372026807
dsc10,42,26,10.409938411580193,-18.433973905775282,6.4260961532592775,-15.850635719299316,0.0008424312794113804
dsc10,42,27,11.124897732337315,-19.43502994113498,5.626270592212677,-13.192608833312988,0.0008308252767291644
dsc10,42,28,10.213115801413855,-18.01543232599894,5.146646356582641,-13.79177646636963,0.0008188932828794708
dsc10,42,29,7.26480175058047,-14.990627320607503,6.126242351531983,-15.17362937927246,0.0008066470732996621
dsc10,42,30,7.568205914232466,-15.99728741115994,3.858891785144806,-13.288847923278809,0.0007940987335200907
dsc10,42,31,9.734789494342275,-17.793891048431398,5.728883910179138,-16.622032737731935,0.0007812606472371396
dsc10,42,32,9.397813904285432,-18.091657394833035,5.319110774993897,-16.36130256652832,0.0007681454840920091
dsc10,42,33,9.059422563181982,-18.058745945824516,7.478637969493866,-17.499813842773438,0.0007547661871673109
dsc10,42,34,10.991243330637614,-20.037487104203965,7.229610538482666,-17.411765098571777,0.0007411359602138072
dsc10,42,35,7.940715376536051,-17.945588938395183,7.124339008331299,-19.93508834838867,0.000727268254619904
dsc10,42,36,8.4819773806466,-17.56620496114095,6.683138847351074,-17.499697113037108,0.0007131767561367542
dsc10,42,37,8.771873894002702,-18.18360027737088,2.726633810997009,-14.011530303955078,0.0006988753713720732
dsc10,42,38,8.019354797734154,-16.660981210072837,3.1239726662635805,-12.203705215454102,0.000684378214065997
dsc10,42,39,9.810150181584888,-19.61945071750217,4.0636109709739685,-17.543860054016115,0.0006696995911625234
dsc10,42,40,9.838237618075476,-19.012916829850937,11.468322944641113,-25.048766326904296,0.0006548539886902865
dsc10,42,41,7.265103262662888,-16.37305934694078,6.885004997253418,-19.196318435668946,0.0006398560574665953
dsc10,42,42,6.462114683787028,-16.007912805345324,1.896983766555786,-13.8423921585083,0.0006247205986388451
dsc10,42,43,6.737974540392558,-16.22322676976522,7.380451202392578,-19.016436767578124,0.0006094625490775733
dsc10,42,44,8.320047247409821,-17.61846160888672,9.56222562789917,-19.73385372161865,0.0005940969666355698
dsc10,42,45,8.69856610165702,-18.105989519755045,8.412202048301697,-18.3568359375,0.0005786390152875956
dsc10,42,46,7.744282823801041,-16.9892219543457,5.45437171459198,-16.370783424377443,0.0005631039501653703
dsc10,42,47,9.040929958555434,-18.897696012920804,4.201699435710907,-15.20246639251709,0.0005475071025025981
dsc10,42,48,9.020689234137535,-18.965586619906954,7.879451870918274,-19.428028869628907,0.0005318638645048923
dsc10,42,49,7.870553403430515,-17.804803784688314,7.354220771789551,-17.762635803222658,0.0005161896741595253
dsc10,42,50,7.563441617290179,-17.364509942796495,4.542502045631409,-17.362705421447753,0.0005005000000000002
dsc10,42,51,9.212305720647176,-18.518311818440754,7.281898283958435,-17.741366386413574,0.0004848103258404751
