experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
dsc10,42,checkpoints/dsc10/best.pt,AM Contra - Heart Peripheral,vocals,-24.184165954589844,-7.538643588682912,nan,-20.377325195926044,-1.298274370433925,19088571,29581.646909937263
dsc10,42,checkpoints/dsc10/best.pt,AM Contra - Heart Peripheral,drums,0.9110729694366455,-9.226969554588397,nan,1.1256477729640397,-7.903615251893591,19088571,29581.646909937263
dsc10,42,checkpoints/dsc10/best.pt,AM Contra - Heart Peripheral,bass,-23.4793643951416,-16.66503661270075,nan,-19.048300078370122,-5.064380650868797,19088571,29581.646909937263
dsc10,42,checkpoints/dsc10/best.pt,AM Contra - Heart Peripheral,other,-16.1538143157959,-0.058929914395465105,nan,-12.191307128166997,0.41624040979333976,19088571,29581.646909937263
dsc10,42,checkpoints/dsc10/best.pt,Al James - Schoolboy Facination,vocals,-22.943498611450195,-3.557792030792766,nan,-14.065326488341922,-0.7920561296204265,19088571,27922.74174001068
dsc10,42,checkpoints/dsc10/best.pt,Al James - Schoolboy Facination,drums,-1.5166221857070923,-9.565288110437857,nan,-2.0113727859245083,-7.59355712223045,19088571,27922.74174001068
dsc10,42,checkpoints/dsc10/best.pt,Al James - Schoolboy Facination,bass,-10.069421768188477,-13.290201601552688,nan,-4.697075211343958,-10.011329103382492,19088571,27922.74174001068
dsc10,42,checkpoints/dsc10/best.pt,Al James - Schoolboy Facination,other,-9.320906639099121,0.6371994859269746,nan,-7.343597547239186,1.258283669583975,19088571,27922.74174001068
dsc10,42,checkpoints/dsc10/best.pt,Angels In Amplifiers - I'm Alright,vocals,-24.35939598083496,-4.685559091086542,nan,-18.05605643593685,-1.0553679312419695,19088571,25051.141908043064
dsc10,42,checkpoints/dsc10/best.pt,Angels In Amplifiers - I'm Alright,drums,2.9269447326660156,-10.737545261286481,nan,0.9304344894950157,-9.306480019320968,19088571,25051.141908043064
dsc10,42,checkpoints/dsc10/best.pt,Angels In Amplifiers - I'm Alright,bass,-14.822599411010742,-14.622490549764349,nan,-2.9257157836977274,-14.292346787265666,19088571,25051.141908043064
dsc10,42,checkpoints/dsc10/best.pt,Angels In Amplifiers - I'm Alright,other,-5.247035980224609,0.8112371122389079,nan,-4.712282428009061,1.1749420100641819,19088571,25051.141908043064
