experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
dsc40,42,checkpoints/dsc40/best.pt,AM Contra - Heart Peripheral,vocals,3.3970718383789062,-8.36091238722737,nan,0.8987340588280542,-3.8160090196189556,19234041,43901.152461068705
dsc40,42,checkpoints/dsc40/best.pt,AM Contra - Heart Peripheral,drums,-11.657508850097656,0.24866733833134502,nan,-4.058019749615572,0.48715207227309854,19234041,43901.152461068705
dsc40,42,checkpoints/dsc40/best.pt,AM Contra - Heart Peripheral,bass,-4.565860748291016,-16.477411497060615,nan,-7.8478115920318565,-0.4621396606876743,19234041,43901.152461068705
dsc40,42,checkpoints/dsc40/best.pt,AM Contra - Heart Peripheral,other,-13.783856391906738,-9.704021694921042,nan,-13.640819389674034,6.887178418138907,19234041,43901.152461068705
dsc40,42,checkpoints/dsc40/best.pt,Al James - Schoolboy Facination,vocals,3.078317403793335,-9.29764273038906,nan,1.769506092268553,-5.482696959421079,19234041,41508.212791988626
dsc40,42,checkpoints/dsc40/best.pt,Al James - Schoolboy Facination,drums,-12.548693656921387,-0.01526356161925641,nan,-9.261409022929854,0.6611565078228174,19234041,41508.212791988626
dsc40,42,checkpoints/dsc40/best.pt,Al James - Schoolboy Facination,bass,1.325225830078125,-5.339395634249751,nan,-0.3107734527447386,-5.279952653423589,19234041,41508.212791988626
dsc40,42,checkpoints/dsc40/best.pt,Al James - Schoolboy Facination,other,-20.27463150024414,-7.541406773424548,nan,-13.419794050843874,3.0777107937356822,19234041,41508.212791988626
dsc40,42,checkpoints/dsc40/best.pt,Angels In Amplifiers - I'm Alright,vocals,1.136817216873169,-10.836720769769583,nan,-0.46261684956480953,-5.727424835375377,19234041,37147.6799439406
dsc40,42,checkpoints/dsc40/best.pt,Angels In Amplifiers - I'm Alright,drums,-17.508148193359375,-0.18818989085560997,nan,-13.910227097994479,0.4269815293455523,19234041,37147.6799439406
dsc40,42,checkpoints/dsc40/best.pt,Angels In Amplifiers - I'm Alright,bass,1.3910518884658813,-8.861500219147857,nan,-0.7724212084361466,-8.810848476816563,19234041,37147.6799439406
dsc40,42,checkpoints/dsc40/best.pt,Angels In Amplifiers - I'm Alright,other,-17.44973373413086,-6.715201515071162,nan,-12.376856161592977,4.099879014479333,19234041,37147.6799439406
dsc40,42,checkpoints/dsc40/best.pt,Arise - Run Run Run,vocals,-0.9903908967971802,-8.543176164885402,nan,-2.237267028788811,-1.729627226270565,19234041,45605.02949997317
dsc40,42,checkpoints/dsc40/best.pt,Arise - Run Run Run,drums,-17.092525482177734,-0.05157215910744475,nan,-12.542612051135228,0.34335551012327126,19234041,45605.02949997317
dsc40,42,checkpoints/dsc40/best.pt,Arise - Run Run Run,bass,0.9530261158943176,-6.8250619520245674,nan,-0.008497678801681115,-26.468452012935785,19234041,45605.02949997317
dsc40,42,checkpoints/dsc40/best.pt,Arise - Run Run Run,other,-4.450987815856934,-4.793245342412877,nan,-4.176182162358215,7.889360934636846,19234041,45605.02949997317
dsc40,42,checkpoints/dsc40/best.pt,BKS - Bulldozer,vocals,-8.456045150756836,-13.289288305250334,nan,-6.9440471674637045,2.3238734906942056,19234041,69856.51112906635
dsc40,42,checkpoints/dsc40/best.pt,BKS - Bulldozer,drums,-14.006175994873047,0.08280864116163528,nan,-12.408679898509082,0.2908340946818268,19234041,69856.51112906635
dsc40,42,checkpoints/dsc40/best.pt,BKS - Bulldozer,bass,2.9079794883728027,-6.176404380398834,nan,-0.042230699334141295,-18.796699837859784,19234041,69856.51112906635
dsc40,42,checkpoints/dsc40/best.pt,BKS - Bulldozer,other,-22.550949096679688,-12.155442981836416,nan,-19.667175221046165,3.72023374526462,19234041,69856.51112906635
